,Date,Year,Type,Country,Sex,Age,Fatal (Y/N),Time,Fatal,Male,Female
4334,15-Jul-1954,1954.0,Unprovoked,THE BALKANS,M,Não informada,Y,Noite,1,1,0
4336,03-Jul-1954,1954.0,Unprovoked,BERMUDA,M,22,N,Manhã,0,1,0
4337,02-Jul-1954,1954.0,Unprovoked,GREECE,M,Não informada,Y,Manhã,1,1,0
4339,29-Jun-1954,1954.0,Provoked,USA,M,35,N,Manhã,0,1,0
4340,27-Jun-1954,1954.0,Unprovoked,AUSTRALIA,M,30,N,Tarde,0,1,0
4342,26-May-1954,1954.0,Unprovoked,PAPUA NEW GUINEA,M,Não informada,Y,Manhã,1,1,0
4344,08-Apr-1954,1954.0,Invalid,USA,M,Não informada,N,Manhã,0,1,0
4346,27-Feb-1954,1954.0,Unprovoked,AUSTRALIA,M,23,Y,Tarde,1,1,0
4347,30-Jan-1954,1954.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4348,22-Jan-1954,1954.0,Unprovoked,AUSTRALIA,M,30,N,Manhã,0,1,0
4349,22-Jan-1954,1954.0,Unprovoked,ARGENTINA,M,18,N,Manhã,0,1,0
4350,15-Jan-1954,1954.0,Unprovoked,PAPUA NEW GUINEA,M,26,N,Tarde,0,1,0
4358,30-Dec-1953,1953.0,Unprovoked,SOUTH AFRICA,F,Não informada,N,Manhã,0,0,1
4359,22-Dec-1953,1953.0,Unprovoked,SOUTH AFRICA,M,23,N,Manhã,0,1,0
4360,13-Dec-1953,1953.0,Unprovoked,AUSTRALIA,M,16,N,Manhã,0,1,0
4363,27-Sep-1953,1953.0,Unprovoked,PHILIPPINES,M,23,Y,Manhã,1,1,0
4364,20-Sep-1953,1953.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4365,18-Sep-1953,1953.0,Boating,USA,M,Não informada,N,Manhã,0,1,0
4366,03-Sep-1953,1953.0,Unprovoked,USA,M,15,N,Manhã,0,1,0
4367,02-Sep-1953,1953.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4369,31-Jul-1953,1953.0,Unprovoked,MEXICO,F,18,Y,Manhã,1,0,1
4370,26-Jul-1953,1953.0,Unprovoked,USA,M,15,Y,Manhã,1,1,0
4371,16-Jul-1953,1953.0,Provoked,USA,M,Não informada,N,Manhã,0,1,0
4372,15-Jul-1953,1953.0,Unprovoked,USA,F,26,N,Manhã,0,0,1
4374,09-Jul-1953,1953.0,Boating,CANADA,M,Não informada,N,Manhã,0,1,0
4375,04-Jul-1953,1953.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4376,01-Jul-1953,1953.0,Unprovoked,PANAMA,M,19,N,Manhã,0,1,0
4379,04-Apr-1953,1953.0,Unprovoked,USA,F,19,N,Tarde,0,0,1
4383,19-Mar-1953,1953.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4386,18-Feb-1953,1953.0,Provoked,USA,M,Não informada,N,Manhã,0,1,0
4387,15-Feb-1953,1953.0,Unprovoked,AUSTRALIA,M,25,N,Tarde,0,1,0
4389,20-Jan-1953,1953.0,Provoked,AUSTRALIA,M,61,N,Manhã,0,1,0
4394,24-Dec-1952,1952.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4395,21-Dec-1952,1952.0,Unprovoked,AUSTRALIA,M,25,N,Noite,0,1,0
4396,14-Dec-1962,1952.0,Invalid,GUATEMALA,F,Não informada,N,Manhã,0,0,1
4397,04-Aug-1952,1952.0,Provoked,ITALY,M,17,N,Manhã,0,1,0
4398,03-Aug-1952,1952.0,Unprovoked,USA,M,Não informada,Y,Manhã,1,1,0
4400,03-Dec-1952,1952.0,Unprovoked,USA,M,40,Y,Manhã,1,1,0
4401,12-Oct-1952,1952.0,Unprovoked,PAPUA NEW GUINEA,M,Não informada,N,Manhã,0,1,0
4402,06-Aug-1952,1952.0,Invalid,SOUTH AFRICA,M,18,N,Manhã,0,1,0
4405,27-Jul-1952,1952.0,Provoked,USA,M,43,N,Manhã,0,1,0
4406,27-Jul-1952,1952.0,Provoked,USA,M,34,N,Manhã,0,1,0
4407,27-Jul-1952,1952.0,Boating,USA,M,Não informada,Y,Manhã,1,1,0
4408,13-Jul-1952,1952.0,Provoked,USA,M,34,N,Manhã,0,1,0
4409,05-Jul-1952,1952.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4410,27-May-1952,1952.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4411,07-May-1952,1952.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4415,30-Mar-1952,1952.0,Unprovoked,NETHERLANDS ANTILLES,M,Não informada,N,Manhã,0,1,0
4416,23-Jan-1952,1952.0,Provoked,MAURITIUS,M,Não informada,N,Manhã,0,1,0
4417,07-Jan-1952,1952.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4423,21-Dec-1951,1951.0,Unprovoked,MOZAMBIQUE,M,15,Y,Manhã,1,1,0
4424,16-Dec-1951,1951.0,Provoked,AUSTRALIA,M,18,N,Manhã,0,1,0
4427,29-Nov-1951,1951.0,Unprovoked,SOUTH AFRICA,M,23,N,Manhã,0,1,0
4428,28-Nov-1951,1951.0,Unprovoked,JAMAICA,M,81,N,Manhã,0,1,0
4429,28-Nov-1951,1951.0,Unprovoked,SOUTH AFRICA,M,24,N,Tarde,0,1,0
4430,23-Nov-1951,1951.0,Unprovoked,PHILIPPINES,M,Não informada,Y,Manhã,1,1,0
4431,22-Oct-1951,1951.0,Unprovoked,AUSTRALIA,M,42,Y,Noite,1,1,0
4433,29-Sep-1951,1951.0,Unprovoked,ITALY,F,21,Y,Manhã,1,0,1
4434,03-Sep-1951,1951.0,Unprovoked,ITALY,M,Não informada,N,Noite,0,1,0
4435,02-Sep-1951,1951.0,Unprovoked,AUSTRALIA,M,56,Y,Manhã,1,1,0
4436,17-Aug-1951,1951.0,Unprovoked,GREECE,M,18,N,Manhã,0,1,0
4437,17-Aug-1951,1951.0,Unprovoked,GREECE,F,16,Y,Manhã,1,0,1
4438,16-Aug-1951,1951.0,Unprovoked,ITALY,M,Não informada,N,Manhã,0,1,0
4440,19-Jul-1951,1951.0,Unprovoked,USA,M,13,N,Manhã,0,1,0
4441,11-Jul-1951,1951.0,Unprovoked,PACIFIC OCEAN,M,40,N,Tarde,0,1,0
4442,25-Jun-1951,1951.0,Unprovoked,USA,M,Não informada,Y,Manhã,1,1,0
4444,22-May-1951,1951.0,Unprovoked,MEXICO,M,16,N,Tarde,0,1,0
4446,26-Mar-1951,1951.0,Provoked,AUSTRALIA,M,23,N,Tarde,0,1,0
4447,24-Mar-1951,1951.0,Unprovoked,AUSTRALIA,M,16,N,Manhã,0,1,0
4448,15-Mar-1951,1951.0,Unprovoked,SOUTH AFRICA,M,19,N,Manhã,0,1,0
4449,19-Feb-1951,1951.0,Unprovoked,SOUTH AFRICA,M,31,N,Manhã,0,1,0
4450,03-Feb-1951,1951.0,Unprovoked,AUSTRALIA,M,20,N,Manhã,0,1,0
4451,01-Feb-1951,1951.0,Unprovoked,AUSTRALIA,M,14,N,Manhã,0,1,0
4452,21-Jan-1951,1951.0,Unprovoked,SOUTH AFRICA,M,19,Y,Tarde,1,1,0
4453,03-Jan-1951,1951.0,Invalid,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4455,31-Dec-1950,1950.0,Unprovoked,AUSTRALIA,M,19,N,Manhã,0,1,0
4457,16-Dec-1950,1950.0,Unprovoked,AUSTRALIA,M,20,Y,Tarde,1,1,0
4458,29-Nov-1950,1950.0,Provoked,AUSTRALIA,M,17,N,Manhã,0,1,0
4459,25-Nov-1950,1950.0,Unprovoked,AUSTRALIA,M,21,N,Tarde,0,1,0
4460,12-Nov-1950,1950.0,Boating,AUSTRALIA,M,18,N,Manhã,0,1,0
4461,28-Oct-1950,1950.0,Unprovoked,USA,M,31,N,Manhã,0,1,0
4462,04-Oct-1950,1950.0,Unprovoked,AUSTRALIA,M,25,N,Noite,0,1,0
4463,06-Aug-1950,1950.0,Provoked,EL SALVADOR,M,27,N,Manhã,0,1,0
4466,21-Jul-1950,1950.0,Unprovoked,JAPAN,M,19,Y,Tarde,1,1,0
4468,15-Jul-1950,1950.0,Unprovoked,CUBA,M,30,N,Tarde,0,1,0
4469,10-Jul-1950,1950.0,Unprovoked,USA,M,11,N,Manhã,0,1,0
4470,09-Jul-1950,1950.0,Invalid,USA,M,Não informada,N,Manhã,0,1,0
4472,25-Jun-1950,1950.0,Unprovoked,USA,M,16,N,Manhã,0,1,0
4473,06-Jun-1950,1950.0,Boating,USA,M,25,Y,Manhã,1,1,0
4474,24-May-1950,1950.0,Unprovoked,SOUTH AFRICA,M,27,N,Manhã,0,1,0
4475,01-May-1950,1950.0,Boating,ITALY,M,Não informada,N,Manhã,0,1,0
4476,09-Apr-1950,1950.0,Boating,AUSTRALIA,M,50,Y,Manhã,1,1,0
4477,09-Apr-1950,1950.0,Unprovoked,SOUTH AFRICA,M,Não informada,N,Manhã,0,1,0
4478,26-Mar-1950,1950.0,Unprovoked,SOUTH AFRICA,M,Não informada,N,Manhã,0,1,0
4479,08-Mar-1950,1950.0,Unprovoked,SOUTH AFRICA,M,20,Y,Tarde,1,1,0
4480,01-Mar-1950,1950.0,Invalid,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4481,18-Feb-1950,1950.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4482,11-Feb-1950,1950.0,Unprovoked,SOUTH AFRICA,M,14,Y,Tarde,1,1,0
4483,16-Jan-1950,1950.0,Invalid,USA,M,Não informada,N,Noite,0,1,0
4484,12-Jan-1950,1950.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4500,20-Nov-1949,1949.0,Unprovoked,AUSTRALIA,M,36,N,Tarde,0,1,0
4501,12-Nov-1949,1949.0,Invalid,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4502,28-Aug-1949,1949.0,Unprovoked,AUSTRALIA,M,21,N,Manhã,0,1,0
4503,28-Aug-1949,1949.0,Unprovoked,AUSTRALIA,M,34,Y,Manhã,1,1,0
4504,17-Aug-1949,1949.0,Invalid,ITALY,M,17,N,Manhã,0,1,0
4505,16-Aug-1949,1949.0,Unprovoked,AUSTRALIA,M,18,N,Tarde,0,1,0
4506,10-Aug-1949,1949.0,Unprovoked,ITALY,M,21,N,Manhã,0,1,0
4508,28-Jul-1949,1949.0,Unprovoked,IRAN,M,18,Y,Manhã,1,1,0
4509,25-Jul-1949,1949.0,Unprovoked,USA,M,16,N,Tarde,0,1,0
4510,16-Jul-1949,1949.0,Provoked,USA,M,16,N,Manhã,0,1,0
4511,13-Jun-1949,1949.0,Boating,CHINA,M,Não informada,Y,Manhã,1,1,0
4512,16-May-1949,1949.0,Unprovoked,AUSTRALIA,F,22,N,Manhã,0,0,1
4513,13-May-1949,1949.0,Provoked,AUSTRALIA,M,26,N,Manhã,0,1,0
4514,18-Apr-1949,1949.0,Provoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4515,17-Apr-1949,1949.0,Unprovoked,AUSTRALIA,M,13,Y,Manhã,1,1,0
4516,13-Apr-1949,1949.0,Unprovoked,MEXICO,M,Não informada,N,Manhã,0,1,0
4518,23-Jan-1949,1949.0,Unprovoked,AUSTRALIA,M,20,Y,Tarde,1,1,0
4519,14-Jan-1949,1949.0,Invalid,AUSTRALIA,M,32,N,Tarde,0,1,0
4520,13-Jan-1949,1949.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4529,27-Dec-1948,1948.0,Unprovoked,AUSTRALIA,M,17,Y,Manhã,1,1,0
4530,26-Dec-1948,1948.0,Unprovoked,AUSTRALIA,M,28,Y,Manhã,1,1,0
4531,14-Dec-1948,1948.0,Unprovoked,IRAN,M,19,N,Manhã,0,1,0
4532,14-Dec-1948,1948.0,Unprovoked,CUBA,M,14,N,Manhã,0,1,0
4533,10-Dec-1948,1948.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4534,05-Dec-1948,1948.0,Boating,NORTH PACIFIC OCEAN,M,Não informada,Y,Madrugada,1,1,0
4535,18-Nov-1948,1948.0,Unprovoked,AUSTRALIA,M,41,N,Manhã,0,1,0
4536,22-Sep-1948,1948.0,Unprovoked,GREECE,M,17,Y,Tarde,1,1,0
4537,19-Sep-1948,1948.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4538,19-Sep-1948,1948.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4540,15-Sep-1948,1948.0,Boating,MID ATLANTIC OCEAN,M,Não informada,Y,Manhã,1,1,0
4541,02-Sep-1948,1948.0,Unprovoked,IRAN,F,60,Y,Manhã,1,0,1
4542,19-Aug-1948,1948.0,Unprovoked,IRAN,M,13,Y,Manhã,1,1,0
4543,03-Aug-1948,1948.0,Unprovoked,IRAN,M,15,N,Manhã,0,1,0
4545,01-Jul-1948,1948.0,Unprovoked,USA,M,46,Y,Manhã,1,1,0
4546,06-Jun-1948,1948.0,Unprovoked,NORTHERN MARIANA ISLANDS,M,Não informada,N,Manhã,0,1,0
4547,10-May-1948,1948.0,Provoked,IRAN,M,38,N,Manhã,0,1,0
4548,10-Apr-1948,1948.0,Provoked,SOUTH AFRICA,M,Não informada,N,Manhã,0,1,0
4549,13-Mar-1948,1948.0,Unprovoked,KENYA,M,Não informada,Y,Manhã,1,1,0
4552,13-Feb-1948,1948.0,Boating,USA,M,Não informada,Y,Manhã,1,1,0
4553,12-Feb-1948,1948.0,Unprovoked,AUSTRALIA,M,16,Y,Manhã,1,1,0
4554,25-Jan-1948,1948.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4559,21-Dec-1947,1947.0,Unprovoked,AUSTRALIA,M,9,N,Tarde,0,1,0
4563,14-Nov-1947,1947.0,Unprovoked,AUSTRALIA,M,17,N,Manhã,0,1,0
4564,14-Nov-1947,1947.0,Unprovoked,AUSTRALIA,M,16,N,Manhã,0,1,0
4565,08-Nov-1947,1947.0,Unprovoked,AUSTRALIA,M,12,Y,Tarde,1,1,0
4566,08-Nov-1947,1947.0,Unprovoked,AUSTRALIA,M,13,N,Tarde,0,1,0
4568,28-Oct-1947,1947.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4569,10-Oct-1947,1947.0,Unprovoked,BRAZIL,M,25,Y,Manhã,1,1,0
4570,04-Aug-1947,1947.0,Unprovoked,USA,M,20,Y,Manhã,1,1,0
4571,27-Jul-1947,1947.0,Provoked,USA,M,46,N,Manhã,0,1,0
4572,24-Jul-1947,1947.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4573,15-Jul-1947,1947.0,Unprovoked,SOUTH AFRICA,M,20,N,Manhã,0,1,0
4575,27-Jun-1947,1947.0,Unprovoked,USA,M,35,N,Manhã,0,1,0
4577,13-May-1947,1947.0,Unprovoked,KENYA,M,Não informada,N,Manhã,0,1,0
4578,20-Apr-1947,1947.0,Unprovoked,SOUTH AFRICA,M,21,N,Manhã,0,1,0
4579,11-Apr-1947,1947.0,Unprovoked,SOUTH AFRICA,M,14,N,Tarde,0,1,0
4580,06-Apr-1947,1947.0,Unprovoked,AUSTRALIA,M,17,N,Manhã,0,1,0
4582,12-Mar-1947,1947.0,Unprovoked,SOUTH AFRICA,M,18,N,Tarde,0,1,0
4583,09-Mar-1947,1947.0,Unprovoked,SOUTH AFRICA,M,22,N,Manhã,0,1,0
4585,06-Feb-1947,1947.0,Provoked,BAHAMAS,M,Não informada,N,Manhã,0,1,0
4588,05-Jan-1947,1947.0,Unprovoked,SOUTH AFRICA,M,18,N,Tarde,0,1,0
4589,28-Dec-1946,1946.0,Unprovoked,AUSTRALIA,M,23,N,Manhã,0,1,0
4591,20-Nov-1946,1946.0,Unprovoked,AUSTRALIA,M,30,Y,Manhã,1,1,0
4592,26-Oct-1946,1946.0,Unprovoked,MARSHALL ISLANDS,M,Não informada,Y,Manhã,1,1,0
4593,14-Oct-1946,1946.0,Unprovoked,AUSTRALIA,M,15,N,Manhã,0,1,0
4594,24-Aug-1946,1946.0,Unprovoked,ISRAEL,M,15,N,Manhã,0,1,0
4595,18-Aug-1946,1946.0,Unprovoked,AUSTRALIA,M,30,Y,Tarde,1,1,0
4596,18-Jul-1946,1946.0,Unprovoked,IRAN,M,12,N,Manhã,0,1,0
4597,18-Jul-1946,1946.0,Unprovoked,IRAN,M,12,N,Manhã,0,1,0
4598,28-Jun-1946,1946.0,Unprovoked,INDIA,M,14,N,Manhã,0,1,0
4599,09-May-1946,1946.0,Unprovoked,TANZANIA,M,Não informada,N,Manhã,0,1,0
4600,19-Apr-1946,1946.0,Unprovoked,AUSTRALIA,M,17,Y,Manhã,1,1,0
4602,20-Mar-1946,1946.0,Boating,AUSTRALIA,M,28,N,Noite,0,1,0
4603,16-Feb-1946,1946.0,Unprovoked,SOUTH AFRICA,M,21,N,Tarde,0,1,0
4604,10-Feb-1946,1946.0,Unprovoked,AUSTRALIA,M,18,N,Manhã,0,1,0
4605,10-Feb-1946,1946.0,Unprovoked,SOUTH AFRICA,M,18,N,Manhã,0,1,0
4606,24-Jan-1946,1946.0,Unprovoked,SOUTH AFRICA,M,15,N,Tarde,0,1,0
4607,24-Jan-1946,1946.0,Unprovoked,SOUTH AFRICA,M,Não informada,N,Tarde,0,1,0
4608,17-Jan-1946,1946.0,Unprovoked,AUSTRALIA,M,12,N,Manhã,0,1,0
4609,07-Jan-1946,1946.0,Unprovoked,SOUTH AFRICA,M,18,N,Manhã,0,1,0
4610,05-Jan-1946,1946.0,Unprovoked,AUSTRALIA,F,14,Y,Manhã,1,0,1
4611,01-Jan-1946,1946.0,Unprovoked,SOUTH AFRICA,M,24,N,Manhã,0,1,0
4615,23-Sep-1945,1945.0,Unprovoked,HONG KONG,M,Não informada,Y,Tarde,1,1,0
4616,19-Sep-1945,1945.0,Boating,OKINAWA,M,20,N,Manhã,0,1,0
4617,16-Sep-1945,1945.0,Boating,JAPAN,M,Não informada,Y,Manhã,1,1,0
4618,06-Sep-1945,1945.0,Unprovoked,IRAN,M,13,N,Manhã,0,1,0
4619,19-Aug-1945,1945.0,Unprovoked,IRAN / IRAQ,M,Não informada,N,Manhã,0,1,0
4623,15-Jun-1945,1945.0,Unprovoked,AUSTRALIA,M,Não informada,Y,Tarde,1,1,0
4624,08-May-1945,1945.0,Unprovoked,USA,M,Não informada,Y,Manhã,1,1,0
4625,06-Mar-1945,1945.0,Unprovoked,SOUTH AFRICA,M,37,N,Tarde,0,1,0
4626,05-Feb-1945,1945.0,Unprovoked,ISRAEL,M,Não informada,N,Manhã,0,1,0
4633,08-Nov-1944,1944.0,Boating,SIERRA LEONE,M,18,Y,Manhã,1,1,0
4634,01-Nov-1944,1944.0,Invalid,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4635,26-Oct-1944,1944.0,Boating,PHILIPPINES,M,Não informada,Y,Manhã,1,1,0
4636,26-Oct-1944,1944.0,Boating,PHILIPPINES,M,Não informada,Y,Manhã,1,1,0
4637,25-Oct-1944,1944.0,Boating,PHILIPPINES,M,Não informada,Y,Manhã,1,1,0
4638,25-Oct-1944,1944.0,Unprovoked,PHILIPPINES,M,Não informada,N,Manhã,0,1,0
4641,03-Sep-1944,1944.0,Unprovoked,USA,M,13,N,Manhã,0,1,0
4643,20-Aug-1944,1944.0,Unprovoked,SOUTH AFRICA,M,19,Y,Tarde,1,1,0
4645,23-Jun-1944,1944.0,Invalid,NORTH PACIFIC OCEAN,M,Não informada,N,Manhã,0,1,0
4646,31-May-1944,1944.0,Unprovoked,USA,F,15,N,Manhã,0,0,1
4648,04-May-1944,1944.0,Unprovoked,PANAMA,M,Não informada,Y,Manhã,1,1,0
4650,26-Mar-1944,1944.0,Unprovoked,SOUTH AFRICA,M,18,N,Tarde,0,1,0
4651,26-Mar-1944,1944.0,Unprovoked,SOUTH AFRICA,M,23,Y,Manhã,1,1,0
4652,14-Mar-1944,1944.0,Unprovoked,SOUTH AFRICA,M,16,N,Tarde,0,1,0
4653,27-Feb-1944,1944.0,Unprovoked,SOUTH AFRICA,M,Não informada,N,Tarde,0,1,0
4654,18-Feb-1944,1944.0,Unprovoked,INDIA,M,12,Y,Manhã,1,1,0
4655,20-Jan-1944,1944.0,Unprovoked,SOUTH AFRICA,M,22,Y,Manhã,1,1,0
4656,16-Jan-1944,1944.0,Boating,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4657,14-Jan-1944,1944.0,Unprovoked,AUSTRALIA,M,14,N,Tarde,0,1,0
4658,04-Jan-1944,1944.0,Unprovoked,SOUTH AFRICA,M,26,Y,Tarde,1,1,0
4662,12-Dec-1943,1943.0,Unprovoked,SOUTH AFRICA,M,17,Y,Manhã,1,1,0
4663,04-Dec-1943,1943.0,Boating,USA,M,Não informada,Y,Manhã,1,1,0
4664,21-Nov-1943,1943.0,Unprovoked,SOUTH AFRICA,M,Não informada,N,Manhã,0,1,0
4665,11-Nov-1943,1943.0,Boating,PACIFIC OCEAN,M,Não informada,Y,Manhã,1,1,0
4666,26-Oct-1943,1943.0,Invalid,USA,M,Não informada,N,Manhã,0,1,0
4667,23-Sep-1943,1943.0,Unprovoked,PANAMA,M,20,Y,Tarde,1,1,0
4669,18-Jul-1943,1943.0,Boating,USA,M,Não informada,Y,Manhã,1,1,0
4672,16-Jun-1943,1943.0,Boating,AUSTRALIA,M,18,N,Manhã,0,1,0
4673,27-May-1943,1943.0,Invalid,PACIFIC OCEAN,M,Não informada,N,Manhã,0,1,0
4674,17-May-1943,1943.0,Boating,CENTRAL PACIFIC,M,26,N,Manhã,0,1,0
4675,17-May-1943,1943.0,Boating,CENTRAL PACIFIC,M,Não informada,Y,Manhã,1,1,0
4676,14-May-1943,1943.0,Boating,AUSTRALIA,M,18,Y,Madrugada,1,1,0
4677,01-May-1943,1943.0,Boating,INDIAN OCEAN,M,Não informada,N,Manhã,0,1,0
4679,21-Mar-1943,1943.0,Unprovoked,SOUTH AFRICA,M,31,Y,Tarde,1,1,0
4683,26-Jan-1943,1943.0,Boating,PACIFIC OCEAN,M,Não informada,Y,Manhã,1,1,0
4690,26-Dec-1942,1942.0,Unprovoked,AUSTRALIA,F,15,Y,Manhã,1,0,1
4691,28-Nov-1942,1942.0,Boating,SOUTH AFRICA,M,Não informada,Y,Manhã,1,1,0
4692,25-Nov-1942,1942.0,Unprovoked,SOUTH AFRICA,M,38,N,Manhã,0,1,0
4693,16-Nov-1942,1942.0,Boating,SOLOMON ISLANDS,M,19,N,Manhã,0,1,0
4694,21-Nov-1942,1942.0,Boating,INDIAN OCEAN,M,Não informada,Y,Manhã,1,1,0
4695,13-Nov-1942,1942.0,Boating,SOLOMON ISLANDS,M,Não informada,N,Manhã,0,1,0
4696,13-Nov-1942,1942.0,Boating,SOLOMON ISLANDS / VANUATU,M,Não informada,Y,Manhã,1,1,0
4697,12-Nov-1942,1942.0,Boating,SOLOMON ISLANDS,M,Não informada,Y,Manhã,1,1,0
4698,01-Nov-1942,1942.0,Unprovoked,SOUTH AFRICA,M,18,Y,Manhã,1,1,0
4701,12-Oct-1942,1942.0,Boating,SOLOMON ISLANDS,M,25,N,Manhã,0,1,0
4703,12-Sep-1942,1942.0,Boating,ATLANTIC OCEAN,M,Não informada,N,Manhã,0,1,0
4704,12-Sep-1942,1942.0,Unprovoked,AUSTRALIA,M,24,N,Tarde,0,1,0
4705,11-Sep-1942,1942.0,Boating,SOUTHWEST PACIFIC OCEAN,M,Não informada,Y,Manhã,1,1,0
4707,12-Jul-1942,1942.0,Boating,ATLANTIC OCEAN,M,32,Y,Manhã,1,1,0
4708,06-Jul-1942,1942.0,Provoked,ITALY,M,20,N,Manhã,0,1,0
4709,11-Jun-1942,1942.0,Boating,BAY OF BENGAL,M,Não informada,Y,Manhã,1,1,0
4710,08-Jun-1942,1942.0,Invalid,BRAZIL,M,Não informada,N,Manhã,0,1,0
4711,04-Jun-1942,1942.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4713,09-May-1942,1942.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4715,08-Mar-1942,1942.0,Boating,CUBA,M,Não informada,Y,Madrugada,1,1,0
4716,04-Mar-1942,1942.0,Invalid,AUSTRALIA,M,18,N,Manhã,0,1,0
4718,04-Jan-1942,1942.0,Unprovoked,AUSTRALIA,F,28,Y,Tarde,1,0,1
4732,03-Dec-1941,1941.0,Unprovoked,AUSTRALIA,M,10,N,Noite,0,1,0
4733,27-Nov-1941,1941.0,Boating,SOUTH ATLANTIC OCEAN,M,23,N,Manhã,0,1,0
4734,27-Nov-1941,1941.0,Boating,SOUTH ATLANTIC OCEAN,M,Não informada,N,Manhã,0,1,0
4736,19-Nov-1941,1941.0,Boating,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4737,25-Sep-1941,1941.0,Unprovoked,CARIBBEAN SEA,M,Não informada,Y,Noite,1,1,0
4739,05-Aug-1941,1941.0,Invalid,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4740,01-Aug-1941,1941.0,Unprovoked,USA,M,20,N,Manhã,0,1,0
4742,01-Jul-1941,1941.0,Provoked,USA,M,Não informada,N,Manhã,0,1,0
4743,15-Jun-1941,1941.0,Provoked,USA,M,43,N,Tarde,0,1,0
4745,24-Mar-1941,1941.0,Boating,SOUTH ATLANTIC OCEAN,M,Não informada,N,Manhã,0,1,0
4746,09-Mar-1941,1941.0,Provoked,USA,M,53,N,Noite,0,1,0
4747,13-Feb-1941,1941.0,Provoked,AUSTRALIA,M,34,N,Manhã,0,1,0
4748,01-Feb-1941,1941.0,Provoked,JAMAICA,M,Não informada,N,Manhã,0,1,0
4749,29-Jan-1941,1941.0,Unprovoked,SOUTH ATLANTIC OCEAN,M,19,N,Noite,0,1,0
4758,28-Dec-1940,1940.0,Unprovoked,AUSTRALIA,M,23,Y,Manhã,1,1,0
4759,20-Dec-1940,1940.0,Unprovoked,SOUTH AFRICA,M,17,Y,Manhã,1,1,0
4760,19-Dec-1940,1940.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4761,10-Dec-1940,1940.0,Provoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4763,13-Jul-1940,1940.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4764,13-Jul-1940,1940.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4765,30-Jun-1940,1940.0,Unprovoked,USA,M,Não informada,N,Manhã,0,1,0
4766,31-Mar-1940,1940.0,Unprovoked,SOUTH AFRICA,M,25,Y,Manhã,1,1,0
4767,20-Mar-1940,1940.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4768,22-Feb-1940,1940.0,Unprovoked,SOUTH AFRICA,M,17,Y,Tarde,1,1,0
4771,29-Jan-1940,1940.0,Unprovoked,AUSTRALIA,M,17,N,Manhã,0,1,0
4772,23-Jan-1940,1940.0,Unprovoked,AUSTRALIA,M,13,Y,Manhã,1,1,0
4773,15-Jan-1940,1940.0,Unprovoked,AUSTRALIA,M,22,N,Tarde,0,1,0
4774,07-Jan-1940,1940.0,Unprovoked,SOUTH AFRICA,M,18,Y,Tarde,1,1,0
4775,01-Jan-1940,1940.0,Unprovoked,AUSTRALIA,M,Não informada,N,Manhã,0,1,0
4782,28-Dec-1939,1939.0,Invalid,AUSTRALIA,M,40,N,Manhã,0,1,0
4783,14-Dec-1939,1939.0,Unprovoked,AUSTRALIA,M,20,Y,Manhã,1,1,0
4788,02-Nov-1939,1939.0,Unprovoked,SAMOA,M,Não informada,Y,Manhã,1,1,0
